372,222,319,7748,delivered
819,223,348,670,shipped
734,223,483,168,ordered
674,223,374,9277,delivered
220,223,868,6328,delivered
208,223,395,5206,shipped
292,223,118,4397,delivered
529,223,643,6292,ordered
250,223,801,6095,shipped
808,223,561,9388,ordered
379,223,589,6975,delivered
595,223,379,3594,ordered
92,223,637,2935,shipped
310,223,106,863,ordered
871,223,350,6316,delivered
829,223,996,1285,ordered
671,223,701,4966,shipped
848,223,358,871,shipped
764,224,489,6019,shipped
390,224,951,6412,shipped
402,224,975,1170,shipped
589,225,142,4670,ordered
482,225,726,1056,delivered
882,225,372,5262,shipped
389,225,83,6042,delivered
169,225,348,264,delivered
567,225,27,7914,ordered
469,225,727,5581,shipped
44,225,587,4574,shipped
538,225,495,1529,shipped
201,225,63,774,delivered
984,225,717,1930,shipped
794,225,769,2610,ordered
819,225,834,670,delivered
568,225,489,1243,delivered
1001,226,79,8444,shipped
722,226,869,531,delivered
464,226,720,4229,delivered
717,226,315,4169,delivered
960,226,188,986,ordered
206,226,82,8516,ordered
187,226,259,1115,shipped
347,226,672,2010,shipped
110,226,216,3382,shipped
106,226,184,3791,ordered
17,226,223,8759,ordered
439,226,335,7084,delivered
557,226,338,4628,delivered
557,227,689,4628,shipped
46,227,35,8961,shipped
206,227,355,8516,ordered
74,228,929,6853,shipped
348,228,857,9435,ordered
238,228,272,2022,ordered
189,228,867,6958,delivered
137,228,543,6351,ordered
356,228,642,9403,delivered
387,228,346,2305,ordered
924,229,320,1495,ordered
766,229,352,5716,delivered
808,229,732,9388,delivered
746,229,745,9281,ordered
301,229,25,6256,shipped
146,229,775,7347,shipped
351,229,784,1273,delivered
994,229,459,4077,shipped
303,229,525,460,shipped
989,229,768,6240,delivered
308,229,514,205,ordered
211,229,149,4690,ordered
940,230,622,5500,delivered
969,230,872,2753,shipped
99,230,317,9547,delivered
380,230,29,667,ordered
973,230,348,9133,delivered
357,230,518,9903,ordered
629,231,288,8056,delivered
515,231,395,3436,ordered
520,231,809,6888,shipped
47,231,657,6890,delivered
707,232,126,8395,shipped
122,232,311,7882,delivered
661,232,394,6844,delivered
376,232,26,68,shipped
740,232,186,814,delivered
78,232,262,5208,shipped
347,232,793,2010,delivered
626,232,694,1466,shipped
785,232,967,408,shipped
355,232,434,8448,ordered
69,232,124,6109,delivered
296,232,465,3020,delivered
776,232,577,9805,shipped
157,232,672,6419,delivered
164,232,626,1325,delivered
870,232,411,2129,shipped
676,232,170,5439,ordered
99,232,777,9547,shipped
238,232,356,2022,ordered
606,233,451,6075,delivered
909,233,836,6204,ordered
338,233,114,1964,delivered
251,233,629,7302,shipped
263,233,798,9251,ordered
919,233,801,5804,shipped
225,234,596,7131,delivered
835,234,891,6456,ordered
358,234,895,6033,ordered
318,234,111,8485,shipped
374,234,782,2708,shipped
335,234,485,1282,ordered
674,235,889,9277,ordered
378,235,336,3933,delivered
972,235,909,3966,shipped
76,235,433,149,delivered
168,235,718,6453,shipped
735,235,502,6296,delivered
359,235,227,8757,delivered
241,235,786,1253,delivered
116,235,189,8803,shipped
956,235,500,8078,delivered
788,235,800,9845,delivered
185,236,433,9824,delivered
694,236,450,8069,delivered
52,236,393,424,delivered
259,236,854,8583,ordered
54,236,791,3076,delivered
909,236,858,6204,delivered
814,236,977,1073,ordered
236,236,167,9617,delivered
925,236,179,5063,ordered
720,236,823,7046,ordered
772,236,869,546,delivered
827,236,198,7735,ordered
735,236,625,6296,ordered
57,237,785,3710,ordered
633,237,858,5003,shipped
894,237,50,7053,delivered
396,237,774,3230,shipped
766,237,177,5716,ordered
785,237,166,408,delivered
884,237,641,9564,ordered
82,237,366,337,delivered
228,238,109,9180,delivered
126,238,590,1067,shipped
682,238,240,323,shipped
961,238,853,6069,shipped
562,238,363,2121,delivered
359,238,889,8757,ordered
316,239,10,8869,ordered
675,239,778,7664,delivered
510,240,607,1319,delivered
689,240,787,8981,shipped
193,240,88,7764,ordered
937,240,99,5955,shipped
484,240,784,7120,shipped
849,240,813,7765,ordered
672,240,272,6491,delivered
44,240,264,4574,shipped
225,240,126,7131,delivered
596,240,153,9097,delivered
680,240,527,5017,delivered
266,240,801,3952,shipped
185,240,330,9824,delivered
886,240,497,1236,ordered
99,240,562,9547,shipped
683,241,436,5172,shipped
306,241,226,6418,shipped
832,241,148,4668,ordered
295,241,333,5644,ordered
959,241,409,7268,delivered
136,241,384,8103,delivered
703,241,528,555,delivered
549,241,129,7306,ordered
225,242,70,7131,ordered
513,242,640,7374,ordered
60,242,384,7988,shipped
578,242,611,1211,delivered
641,242,419,3875,shipped
628,242,935,9397,delivered
32,242,132,617,ordered
433,243,942,6311,delivered
38,243,198,819,ordered
476,243,919,3977,shipped
605,243,158,9476,delivered
299,243,562,364,ordered
244,243,986,9906,ordered
839,243,59,2543,delivered
228,243,844,9180,delivered
634,243,700,3622,ordered
88,243,304,8261,ordered
304,243,98,6246,shipped
824,243,944,633,delivered
63,243,527,9657,delivered
973,243,302,9133,ordered
373,243,749,2277,ordered
323,243,902,9578,shipped
221,243,30,5039,delivered
785,243,612,408,ordered
662,243,141,3344,ordered
782,244,581,8958,shipped
702,244,30,7578,shipped
189,244,575,6958,shipped
164,244,958,1325,ordered
427,244,700,7326,shipped
432,244,224,4337,ordered
332,244,615,79,shipped
341,244,294,3878,delivered
802,244,984,993,delivered
693,244,921,3744,shipped
117,244,371,4721,ordered
82,244,352,337,shipped
184,244,41,7302,ordered
390,244,373,6412,shipped
180,245,953,5027,shipped
152,245,862,6121,delivered
314,245,502,6890,ordered
286,245,395,8111,ordered
857,245,704,4511,shipped
159,245,708,828,shipped
349,245,521,8288,shipped
138,245,379,358,ordered
401,245,327,4052,delivered
85,245,459,6404,delivered
971,245,607,2705,shipped
564,246,153,5968,ordered
372,246,85,7748,shipped
435,247,953,8009,ordered
652,247,522,2368,ordered
850,247,38,6709,delivered
15,247,340,2782,delivered
15,248,692,2782,delivered
49,248,811,9236,ordered
843,249,465,4378,shipped
810,249,615,744,shipped
188,249,480,7999,ordered
821,249,43,6797,shipped
767,249,802,3227,ordered
13,249,258,4585,delivered
7,249,811,3273,delivered
999,249,170,6153,shipped
437,249,310,9952,ordered
216,249,916,3090,delivered
868,249,188,456,delivered
254,249,715,9042,shipped
802,249,135,993,shipped
115,249,696,8445,ordered
972,249,742,3966,delivered
723,249,78,1768,shipped
374,249,875,2708,shipped
871,250,325,6316,ordered
276,250,969,8248,delivered
933,250,529,6026,ordered
320,250,432,4791,delivered
815,250,594,7594,ordered
221,250,988,5039,ordered
108,250,999,4192,delivered
977,250,951,3086,delivered
823,250,405,8569,delivered
755,250,148,3898,shipped
24,250,731,2100,ordered
888,250,190,1889,ordered
61,250,222,3173,ordered
580,251,157,8831,delivered
367,251,731,3253,shipped
494,251,716,6129,delivered
232,251,599,8862,ordered
258,251,904,273,ordered
517,251,46,5455,delivered
514,251,910,8235,shipped
40,251,397,3459,ordered
196,251,427,931,delivered
825,251,559,9009,delivered
204,251,429,8182,delivered
120,252,229,4490,shipped
90,252,978,8388,ordered
15,252,108,2782,shipped
116,253,559,8803,ordered
918,253,332,8235,delivered
297,253,86,8339,delivered
57,253,773,3710,ordered
611,253,571,8854,shipped
25,253,425,9909,delivered
300,253,421,5158,shipped
640,253,522,4281,ordered
841,253,758,5094,shipped
890,253,392,3022,shipped
24,253,439,2100,shipped
431,253,149,1272,delivered
833,253,746,2366,delivered
347,253,425,2010,shipped
629,254,282,8056,delivered
46,254,201,8961,delivered
76,254,176,149,shipped
107,254,770,1841,ordered
566,254,154,5929,shipped
208,254,227,5206,ordered
311,254,335,7626,ordered
989,254,897,6240,delivered
614,254,562,2600,shipped
548,254,546,2879,ordered
370,254,553,8252,ordered
648,255,443,472,ordered
716,255,446,9781,shipped
828,255,749,500,ordered
626,255,887,1466,delivered
608,255,926,8816,shipped
160,255,948,1279,delivered
6,255,107,8008,shipped
758,255,71,7877,ordered
934,255,403,3903,shipped
203,255,854,2561,ordered
879,255,669,5238,delivered
929,255,381,9884,shipped
226,255,918,7315,shipped
186,255,875,5193,shipped
830,255,159,8367,shipped
633,255,889,5003,delivered
308,255,302,205,ordered
354,255,987,2255,delivered
499,255,8,8194,shipped
938,255,874,4036,shipped
715,256,450,6033,delivered
203,256,368,2561,delivered
369,256,77,4441,ordered
586,256,466,4239,ordered
454,256,327,8300,delivered
749,256,733,4622,delivered
102,256,882,2691,delivered
837,256,340,6220,shipped
450,256,97,7370,delivered
978,256,117,4842,ordered
520,256,307,6888,ordered
272,257,827,4119,shipped
259,257,895,8583,shipped
599,257,417,6660,delivered
641,257,806,3875,delivered
701,257,414,9123,shipped
919,257,356,5804,shipped
490,257,839,7515,ordered
197,257,19,4502,shipped
365,258,686,2872,ordered
310,258,872,863,ordered
865,258,959,1176,delivered
355,258,822,8448,ordered
584,258,610,7012,shipped
568,259,543,1243,delivered
257,259,481,4376,delivered
949,259,529,9972,ordered
865,259,801,1176,delivered
301,259,594,6256,delivered
157,259,895,6419,delivered
549,259,845,7306,delivered
494,259,746,6129,shipped
906,259,579,2372,shipped
921,259,857,6496,delivered
977,259,599,3086,delivered
120,259,503,4490,delivered
783,259,680,9486,shipped
397,259,527,375,ordered
563,259,588,6489,shipped
401,259,598,4052,shipped
729,259,635,565,ordered
928,259,86,7546,delivered
718,259,448,5603,shipped
710,260,495,5260,delivered
737,260,450,5019,shipped
253,260,776,744,ordered
5,260,655,38,shipped
520,260,606,6888,delivered
694,260,566,8069,ordered
219,260,231,8520,shipped
257,260,997,4376,ordered
927,260,147,6009,delivered
269,260,711,5087,ordered
649,261,803,8174,delivered
148,261,328,3686,shipped
488,261,387,3241,delivered
412,261,674,4839,shipped
318,261,988,8485,ordered
751,261,111,5275,delivered
275,261,922,4557,delivered
353,261,345,267,ordered
947,261,647,2680,shipped
539,261,32,7785,delivered
444,261,135,1156,ordered
948,261,832,3661,ordered
549,261,209,7306,delivered
73,261,43,5716,shipped
511,261,144,1217,shipped
127,262,792,9959,delivered
1001,262,745,8444,shipped
543,262,551,2329,delivered
946,262,279,2686,delivered
750,262,851,4437,ordered
364,262,216,7508,ordered
755,262,607,3898,shipped
720,262,215,7046,shipped
992,262,739,1355,ordered
719,262,344,457,ordered
560,262,203,621,ordered
231,262,531,8099,ordered
262,262,111,4734,delivered
885,262,391,9290,delivered
758,262,178,7877,ordered
81,262,964,1308,ordered
970,262,336,7609,shipped
764,262,651,6019,delivered
542,262,554,2449,delivered
578,263,507,1211,shipped
215,263,961,496,ordered
412,263,940,4839,shipped
612,263,422,9133,ordered
997,263,715,6866,ordered
322,263,94,3062,delivered
434,263,894,5351,delivered
829,263,232,1285,delivered
760,263,247,916,ordered
694,263,582,8069,delivered
564,263,392,5968,shipped
512,263,450,3452,shipped
465,263,886,1033,delivered
594,263,841,6713,ordered
140,263,719,9328,delivered
685,263,777,813,shipped
94,263,870,6863,delivered
645,263,206,3775,shipped
703,263,189,555,ordered
42,264,325,3993,delivered
668,264,895,5147,delivered
558,264,385,8151,ordered
910,264,134,6703,ordered
296,264,544,3020,ordered
127,264,849,9959,ordered
17,264,4,8759,ordered
548,264,408,2879,ordered
907,264,28,8604,ordered
580,264,425,8831,delivered
919,264,494,5804,ordered
269,264,282,5087,ordered
721,265,236,7935,ordered
136,265,388,8103,delivered
550,265,57,7529,ordered
142,265,925,9586,shipped
543,265,836,2329,shipped
52,265,432,424,shipped
220,265,827,6328,delivered
323,266,499,9578,delivered
24,266,551,2100,ordered
493,266,624,6273,delivered
828,266,310,500,shipped
526,266,297,3535,shipped
287,266,709,4276,shipped
517,266,859,5455,shipped
432,266,170,4337,ordered
648,266,66,472,delivered
289,266,773,4947,shipped
358,266,350,6033,shipped
989,266,945,6240,shipped
485,266,732,7498,delivered
715,266,588,6033,ordered
263,266,466,9251,shipped
340,266,126,8319,shipped
850,266,189,6709,ordered
919,266,435,5804,shipped
613,266,616,3696,ordered
127,267,240,9959,ordered
309,267,975,3592,shipped
228,267,765,9180,ordered
785,267,939,408,delivered
679,267,667,4352,ordered
910,267,378,6703,shipped
642,267,119,2740,ordered
683,267,697,5172,delivered
772,267,34,546,delivered
63,267,25,9657,delivered
200,267,101,4060,shipped
229,267,38,3241,shipped
438,267,214,5164,delivered
897,267,425,5832,delivered
687,267,753,3845,delivered
406,267,286,945,delivered
12,267,528,7551,ordered
355,267,136,8448,shipped
837,267,663,6220,delivered
831,267,186,1459,delivered
890,268,852,3022,delivered
190,268,600,4531,shipped
784,268,112,3622,shipped
920,268,962,7539,ordered
848,268,113,871,shipped
8,268,636,3790,ordered
606,268,52,6075,ordered
908,269,937,4351,shipped
481,270,67,6838,delivered
864,270,28,6171,ordered
10,270,159,3190,delivered
524,270,170,5669,ordered
241,270,362,1253,shipped
689,271,125,8981,ordered
70,271,222,5592,ordered
986,271,515,6713,delivered
748,271,362,3594,delivered
373,272,755,2277,shipped
869,272,435,6682,delivered
56,273,281,5631,delivered
856,273,116,7335,ordered
420,273,301,7058,delivered
280,273,180,3664,delivered
917,273,564,4969,ordered
491,273,428,8702,shipped
256,273,172,6735,shipped
175,273,528,981,shipped
244,273,413,9906,ordered
444,273,598,1156,delivered
218,273,237,3943,delivered
786,273,637,9342,ordered
487,273,728,2914,ordered
251,273,93,7302,ordered
853,273,472,5401,ordered
516,273,720,1733,shipped
549,273,936,7306,ordered
21,273,698,9001,delivered
325,273,364,6853,delivered
447,274,774,6835,ordered
449,274,917,200,shipped
556,274,280,5255,ordered
253,274,54,744,delivered
391,274,787,2319,ordered
242,275,198,247,delivered
852,275,678,358,shipped
584,275,287,7012,ordered
335,275,768,1282,delivered
616,275,136,3446,ordered
38,275,752,819,ordered
43,275,931,6242,shipped
37,275,557,3653,ordered
116,275,893,8803,shipped
947,275,110,2680,ordered
293,275,829,1989,shipped
30,275,219,9072,shipped
456,275,473,5399,delivered
621,275,639,1726,ordered
102,275,562,2691,ordered
822,275,305,4071,delivered
850,275,908,6709,ordered
895,275,779,6135,ordered
16,275,220,9215,delivered
288,276,955,8983,delivered
337,276,479,351,shipped
826,276,790,8967,delivered
492,276,406,4191,delivered
75,276,262,3917,ordered
993,276,29,906,shipped
111,276,197,910,shipped
223,276,758,4939,ordered
694,276,830,8069,delivered
184,276,385,7302,ordered
537,276,192,8549,delivered
264,276,466,9839,delivered
96,276,492,8017,ordered
887,276,839,2610,ordered
235,276,751,415,delivered
461,276,736,1558,ordered
43,276,707,6242,shipped
142,277,229,9586,ordered
980,277,998,3436,shipped
834,277,695,1905,delivered
653,277,84,3897,delivered
929,277,78,9884,ordered
647,277,434,4658,ordered
988,277,526,7347,shipped
517,277,428,5455,ordered
379,277,102,6975,delivered
899,277,944,7130,ordered
649,278,265,8174,ordered
827,278,249,7735,ordered
987,278,646,9087,ordered
138,278,161,358,shipped
154,278,734,453,shipped
386,278,541,3924,ordered
105,278,391,9639,delivered
841,278,723,5094,ordered
783,279,252,9486,shipped
200,279,672,4060,shipped
951,279,677,5990,delivered
801,279,900,9152,delivered
486,279,684,2250,ordered
72,279,759,8776,shipped
198,279,34,4994,ordered
437,279,300,9952,shipped
424,279,880,7143,ordered
942,280,654,7943,delivered
301,280,711,6256,ordered
703,280,39,555,delivered
559,280,817,9480,ordered
237,280,666,2990,shipped
915,280,165,3277,ordered
359,281,640,8757,delivered
634,281,486,3622,delivered
926,281,760,8173,delivered
190,281,11,4531,ordered
15,281,421,2782,ordered
464,281,394,4229,shipped
918,281,122,8235,shipped
968,281,183,7523,shipped
551,281,883,2288,shipped
236,281,17,9617,delivered
964,281,883,2383,ordered
505,281,287,2604,shipped
463,281,497,4183,delivered
101,281,850,4662,delivered
695,281,69,9470,delivered
971,281,203,2705,delivered
361,281,28,5499,shipped
513,281,302,7374,ordered
497,281,729,5857,delivered
653,281,353,3897,shipped
247,282,90,5750,ordered
650,282,197,5040,shipped
970,282,615,7609,ordered
942,282,996,7943,ordered
787,282,364,4024,ordered
910,283,372,6703,shipped
973,283,365,9133,delivered
341,283,689,3878,ordered
51,283,213,9538,ordered
18,283,862,3337,ordered
485,283,358,7498,delivered
631,283,789,3820,shipped
493,283,621,6273,ordered
914,283,306,5179,shipped
932,284,558,412,delivered
263,284,895,9251,delivered
525,284,331,5237,delivered
618,284,859,7010,shipped
594,284,550,6713,ordered
925,284,588,5063,ordered
212,284,743,3307,delivered
211,284,70,4690,ordered
214,284,862,5425,delivered
251,284,548,7302,delivered
433,284,878,6311,delivered
857,284,651,4511,delivered
201,285,778,774,ordered
138,285,787,358,delivered
637,285,198,9414,shipped
662,285,371,3344,shipped
73,285,337,5716,ordered
809,285,181,2799,delivered
360,285,926,867,delivered
397,285,618,375,shipped
634,285,882,3622,shipped
367,285,934,3253,shipped
900,285,550,9671,shipped
25,285,93,9909,delivered
21,285,716,9001,delivered
548,285,750,2879,shipped
543,286,227,2329,ordered
387,286,362,2305,ordered
79,287,224,7268,ordered
601,287,972,8547,delivered
417,287,337,7834,shipped
744,287,175,8121,shipped
267,287,783,1012,shipped
430,287,623,1932,delivered
640,287,652,4281,shipped
193,288,56,7764,delivered
294,288,693,8583,delivered
510,288,385,1319,shipped
158,289,660,4030,shipped
108,289,391,4192,shipped
371,289,546,3915,shipped
482,289,670,1056,shipped
96,289,136,8017,shipped
550,289,366,7529,ordered
855,289,62,8559,shipped
870,289,37,2129,ordered
944,289,886,13,shipped
315,289,582,3432,ordered
259,289,726,8583,delivered
904,289,144,2527,delivered
866,289,545,6249,shipped
500,290,884,1562,shipped
944,290,308,13,delivered
386,290,299,3924,delivered
791,290,779,4332,shipped
522,290,440,8333,shipped
498,290,598,4586,shipped
900,290,928,9671,delivered
86,290,831,8756,shipped
422,291,78,9114,shipped
330,291,738,2449,ordered
340,291,391,8319,delivered
638,292,215,32,shipped
74,292,27,6853,ordered
433,292,741,6311,shipped
924,292,167,1495,shipped
586,292,36,4239,delivered
298,292,884,9043,shipped
666,292,559,7316,delivered
973,292,919,9133,ordered
142,292,813,9586,shipped
786,292,138,9342,ordered
585,292,821,9059,ordered
914,293,964,5179,shipped
620,293,936,311,ordered
411,294,165,2552,ordered
565,294,20,5024,ordered
425,294,650,8356,delivered
36,294,549,1890,ordered
95,294,435,3844,shipped
474,294,906,6649,ordered
473,295,427,8759,ordered
43,295,792,6242,delivered
443,295,647,6770,delivered
7,295,192,3273,shipped
254,295,337,9042,delivered
997,295,726,6866,shipped
911,295,627,8418,ordered
499,295,523,8194,delivered
102,295,444,2691,shipped
147,295,628,9518,delivered
134,295,874,2438,shipped
613,295,836,3696,ordered
462,295,852,1255,ordered
640,295,677,4281,ordered
116,295,812,8803,ordered
35,295,61,5747,delivered
761,295,687,5532,ordered
132,295,666,243,delivered
63,295,320,9657,delivered
363,295,504,8656,shipped
184,296,42,7302,delivered
691,296,354,8475,delivered
48,296,824,6501,shipped
611,296,814,8854,delivered
710,296,10,5260,shipped
396,296,406,3230,shipped
936,296,194,706,delivered
234,296,630,1869,shipped
355,296,680,8448,ordered
5,296,805,38,delivered
369,297,182,4441,delivered
823,297,326,8569,shipped
85,297,511,6404,delivered
136,297,761,8103,shipped
911,297,397,8418,delivered
915,297,29,3277,ordered
727,297,713,3199,ordered
809,297,316,2799,shipped
190,297,499,4531,delivered
72,297,725,8776,ordered
257,297,817,4376,shipped
58,297,905,2130,shipped
590,297,384,3924,ordered
919,297,805,5804,shipped
509,297,172,9544,shipped
316,297,417,8869,delivered
271,297,103,9439,ordered
561,297,730,162,shipped
52,298,441,424,shipped
85,298,655,6404,delivered
976,298,500,3911,shipped
141,298,875,6422,ordered
537,298,370,8549,shipped
753,298,483,8547,ordered
733,298,410,9008,shipped
686,298,844,3143,delivered
183,298,154,5945,delivered
603,298,182,4282,shipped
215,298,96,496,ordered
340,299,391,8319,delivered
895,299,229,6135,delivered
790,299,145,8740,delivered
80,299,956,4519,ordered
750,299,112,4437,ordered
422,299,580,9114,delivered
672,300,846,6491,shipped
821,300,703,6797,delivered
383,300,736,452,shipped
362,300,254,3643,shipped
445,300,674,4935,shipped
652,300,126,2368,delivered
926,300,670,8173,shipped
369,300,930,4441,shipped
143,300,656,4374,shipped
120,301,417,4490,shipped
9,301,474,6439,shipped
12,301,883,7551,delivered
862,301,524,2046,delivered
346,301,378,4878,ordered
249,301,853,658,shipped
785,301,17,408,delivered
661,302,359,6844,shipped
446,302,818,4955,delivered
983,302,853,8577,ordered
275,302,33,4557,delivered
856,302,512,7335,shipped
804,302,297,6346,ordered
363,302,355,8656,shipped
813,302,717,2322,shipped
211,302,880,4690,delivered
337,302,446,351,delivered
881,302,789,4182,ordered
770,302,29,6367,shipped
957,302,485,4746,ordered
720,302,620,7046,shipped
166,303,659,9093,ordered
522,303,357,8333,shipped
279,303,907,7321,ordered
697,303,924,2036,ordered
231,303,623,8099,ordered
24,303,353,2100,ordered
3,303,484,100000.00,ordered
980,303,135,3436,delivered
107,303,959,1841,ordered
898,304,243,3000,shipped
453,304,702,8939,delivered
588,304,377,6897,shipped
796,304,386,8187,shipped
547,304,700,6026,shipped
362,304,958,3643,delivered
774,304,922,1915,ordered
558,304,822,8151,delivered
873,304,505,8552,delivered
819,304,165,670,shipped
41,305,3,7967,ordered
631,305,352,3820,ordered
208,305,955,5206,delivered
168,305,924,6453,ordered
710,305,68,5260,ordered
473,305,225,8759,delivered
472,305,576,4268,ordered
490,305,551,7515,shipped
239,305,855,3231,ordered
272,305,866,4119,ordered
890,305,380,3022,delivered
889,305,887,3652,delivered
172,305,658,6511,shipped
84,305,475,4374,ordered
343,305,971,8664,delivered
904,305,496,2527,shipped
403,305,663,904,ordered
873,305,520,8552,ordered
62,306,422,4374,ordered
79,306,789,7268,ordered
803,306,353,9793,ordered
6,306,957,8008,delivered
686,306,154,3143,ordered
208,306,898,5206,shipped
841,306,186,5094,ordered
930,306,284,9097,ordered
458,306,55,3944,delivered
367,306,230,3253,shipped
118,306,771,9170,ordered
485,306,710,7498,shipped
245,306,379,5384,delivered
311,306,888,7626,ordered
713,306,114,5833,delivered
106,306,855,3791,shipped
664,306,42,6584,shipped
324,306,288,5539,delivered
466,306,748,3037,delivered
56,306,674,5631,ordered
419,307,662,3236,shipped
190,307,530,4531,delivered
619,307,159,2238,ordered
154,307,786,453,ordered
734,307,294,168,delivered
468,307,120,4948,ordered
698,307,130,9830,ordered
881,307,326,4182,shipped
220,307,235,6328,ordered
253,307,337,744,shipped
993,307,24,906,shipped
446,308,807,4955,shipped
861,308,506,4861,delivered
430,308,167,1932,shipped
410,308,230,5711,shipped
857,308,630,4511,ordered
998,308,620,9619,ordered
677,308,496,4922,ordered
866,308,766,6249,delivered
685,308,900,813,ordered
344,308,639,9035,delivered
890,308,664,3022,ordered
775,308,456,1429,shipped
727,308,983,3199,delivered
798,309,358,990,ordered
215,309,829,496,delivered
610,309,673,4233,delivered
556,309,848,5255,ordered
471,309,129,1270,ordered
596,309,928,9097,ordered
295,309,276,5644,shipped
102,309,2,2691,shipped
267,309,727,1012,shipped
294,309,312,8583,ordered
67,309,368,7873,delivered
987,310,841,9087,delivered
572,310,140,1155,shipped
940,310,368,5500,shipped
909,310,47,6204,shipped
626,310,200,1466,delivered
198,310,251,4994,delivered
846,310,112,5761,ordered
1002,310,885,4111,shipped
758,310,878,7877,shipped
117,310,708,4721,shipped
326,310,299,6689,delivered
799,310,386,7461,shipped
836,310,250,3252,shipped
295,310,122,5644,shipped
742,311,773,1217,ordered
528,312,610,4470,delivered
934,312,177,3903,delivered
671,312,675,4966,ordered
256,313,723,6735,ordered
212,313,807,3307,shipped
233,313,172,2766,shipped
814,313,153,1073,delivered
578,313,156,1211,shipped
257,313,58,4376,ordered
265,313,986,6813,shipped
41,313,157,7967,ordered
458,314,779,3944,ordered
719,314,945,457,delivered
613,314,887,3696,ordered
523,314,835,803,ordered
895,314,683,6135,delivered
348,314,349,9435,delivered
1000,314,521,9177,delivered
467,314,427,3200,shipped
924,314,892,1495,shipped
577,314,226,3398,delivered
877,314,232,1867,ordered
45,314,49,2805,delivered
663,314,544,5788,ordered
687,314,484,3845,ordered
360,314,864,867,ordered
595,314,876,3594,shipped
758,314,275,7877,shipped
857,315,822,4511,delivered
240,316,33,3433,delivered
938,316,400,4036,shipped
805,316,140,7548,delivered
998,316,448,9619,shipped
842,316,992,2012,delivered
174,316,951,5904,shipped
873,316,954,8552,shipped
543,316,361,2329,shipped
532,316,12,2450,delivered
763,316,595,4780,ordered
332,316,135,79,shipped
156,316,910,2049,shipped
432,316,964,4337,shipped
468,316,755,4948,ordered
195,317,276,7660,ordered
533,317,50,1207,shipped
916,317,229,8119,shipped
879,318,59,5238,delivered
982,318,192,2949,ordered
773,318,25,5393,ordered
788,319,354,9845,delivered
56,319,421,5631,delivered
125,319,713,7021,delivered
498,319,859,4586,ordered
858,319,729,9879,delivered
789,319,850,8841,ordered
630,319,634,5312,shipped
574,319,36,2339,shipped
851,319,521,9018,shipped
420,319,731,7058,ordered
752,319,772,8368,delivered
703,319,134,555,ordered
390,319,324,6412,ordered
942,319,68,7943,shipped
444,319,438,1156,ordered
415,319,588,3173,delivered
129,319,558,7525,delivered
23,319,701,5382,shipped
12,320,902,7551,delivered
970,320,887,7609,shipped
893,320,877,3516,delivered
105,320,163,9639,delivered
471,320,196,1270,ordered
149,320,241,1926,ordered
725,320,261,2758,delivered
192,320,752,8423,ordered
150,320,663,1300,shipped
671,320,759,4966,delivered
24,320,926,2100,delivered
269,321,861,5087,shipped
664,321,471,6584,ordered
986,321,696,6713,delivered
465,321,303,1033,delivered
858,322,338,9879,ordered
486,322,889,2250,delivered
106,322,996,3791,delivered
865,322,462,1176,ordered
968,322,392,7523,shipped
818,322,24,7980,shipped
339,322,707,7830,ordered
111,322,375,910,ordered
735,322,763,6296,ordered
718,322,454,5603,shipped
806,322,596,6716,ordered
156,322,646,2049,delivered
358,323,208,6033,delivered
760,323,96,916,ordered
412,323,973,4839,ordered
598,323,52,2230,shipped
99,324,784,9547,delivered
413,324,927,6220,shipped
188,324,82,7999,delivered
748,324,195,3594,ordered
21,324,822,9001,ordered
590,324,804,3924,delivered
492,324,64,4191,delivered
925,324,551,5063,ordered
548,324,248,2879,ordered
538,324,49,1529,delivered
735,324,113,6296,delivered
87,324,545,2459,delivered
848,324,513,871,shipped
530,324,812,5921,delivered
450,325,587,7370,delivered
996,325,185,6059,ordered
425,325,426,8356,delivered
169,325,713,264,ordered
78,325,746,5208,delivered
365,325,243,2872,shipped
73,325,357,5716,ordered
898,325,61,3000,ordered
204,325,277,8182,ordered
553,325,35,9521,ordered
338,325,674,1964,ordered
260,325,998,7708,delivered
213,325,207,9720,delivered
945,325,401,4373,delivered
683,326,886,5172,ordered
398,326,859,8416,shipped
373,326,927,2277,delivered
979,326,247,6250,shipped
100,326,38,5899,delivered
257,326,976,4376,shipped
194,326,676,9097,delivered
415,326,879,3173,shipped
807,326,697,5131,ordered
287,326,486,4276,shipped
558,326,117,8151,delivered
437,326,929,9952,ordered
882,326,733,5262,delivered
221,327,846,5039,delivered
9,327,583,6439,shipped
447,327,404,6835,shipped
400,327,677,3229,ordered
794,327,101,2610,delivered
951,327,86,5990,delivered
398,327,282,8416,ordered
810,327,216,744,shipped
203,327,379,2561,shipped
236,327,167,9617,shipped
349,327,113,8288,shipped
960,327,852,986,ordered
788,327,567,9845,delivered
750,327,2,4437,delivered
446,327,926,4955,ordered
723,327,864,1768,shipped
533,327,15,1207,shipped
562,327,22,2121,shipped
301,328,82,6256,ordered
975,328,960,4158,ordered
825,328,816,9009,ordered
601,328,199,8547,ordered
595,328,3,3594,shipped
885,328,755,9290,delivered
869,328,620,6682,shipped
851,329,860,9018,delivered
933,329,924,6026,ordered
128,329,484,314,ordered
773,329,900,5393,ordered
320,329,660,4791,delivered
621,329,778,1726,ordered
